index,reconstruction_error,label,pred
5410,4.6504785132128745e-05,0,0
5411,5.8881560107693076e-05,0,0
5412,5.309089829097502e-05,1,0
5413,4.2773048335220665e-05,0,0
5414,8.34561069495976e-05,1,1
5415,6.350589683279395e-05,0,0
5416,4.7303648898378015e-05,0,0
5417,3.487068897811696e-05,0,0
5418,3.326808655401692e-05,0,0
5419,4.1806775698205456e-05,1,0
5420,3.324761928524822e-05,0,0
5421,5.2743089327123016e-05,1,0
5422,4.4755739509128034e-05,1,0
5423,3.353487409185618e-05,0,0
5424,3.121438930975273e-05,0,0
5425,4.169366366113536e-05,0,0
5426,6.843858864158392e-05,1,1
5427,3.783905413001776e-05,0,0
5428,3.797468525590375e-05,0,0
5429,5.9940699429716915e-05,1,0
5430,6.706743442919105e-05,1,1
5431,2.959314406325575e-05,0,0
5432,5.17955886607524e-05,0,0
5433,2.899862010963261e-05,0,0
5434,3.899409421137534e-05,0,0
5435,5.687164230039343e-05,1,0
5436,9.5017472631298e-05,1,1
5437,3.553747956175357e-05,0,0
5438,6.573102291440591e-05,1,1
5439,3.6027504393132403e-05,0,0
5440,2.90511961793527e-05,0,0
5441,6.0973394283792004e-05,0,0
5442,2.9485599952749908e-05,0,0
5443,5.653162224916741e-05,1,0
5444,6.749668682459742e-05,1,1
5445,6.441563891712576e-05,1,1
5446,5.9774567489512265e-05,1,0
5447,0.00012677477207034826,1,1
5448,5.392143066274002e-05,0,0
5449,6.0214497352717444e-05,1,0
5450,4.6751676563872024e-05,0,0
5451,3.6376590287545696e-05,0,0
5452,5.459265230456367e-05,1,0
5453,2.9675768018933013e-05,0,0
5454,3.066524732275866e-05,0,0
5455,2.9537357477238402e-05,0,0
5456,3.087197183049284e-05,0,0
5457,4.345155321061611e-05,0,0
5458,2.967929140140768e-05,0,0
5459,4.437156530912034e-05,0,0
5460,4.698810516856611e-05,0,0
5461,5.172872624825686e-05,0,0
5462,4.8763235099613667e-05,0,0
5463,5.440867244033143e-05,0,0
5464,6.847651093266904e-05,1,1
5465,4.7982088290154934e-05,0,0
5466,3.843213926302269e-05,0,0
5467,6.596746243303642e-05,1,1
5468,3.644178286776878e-05,0,0
5469,5.216002682573162e-05,0,0
5470,3.692635436891578e-05,0,0
5471,2.8150321668363176e-05,0,0
5472,2.9798980904161e-05,0,0
5473,3.705617564264685e-05,0,0
5474,3.585829836083576e-05,0,0
5475,3.433947131270543e-05,0,0
5476,3.7579571653623134e-05,0,0
5477,3.899352304870263e-05,0,0
5478,4.896761311101727e-05,0,0
5479,4.518316563917324e-05,0,0
5480,6.528718222398311e-05,1,1
5481,6.907856732141227e-05,1,1
5482,6.392705836333334e-05,1,0
5483,4.406039806781337e-05,0,0
5484,6.219901115400717e-05,1,0
5485,7.306353654712439e-05,1,1
5486,4.124947008676827e-05,1,0
5487,5.092698847874999e-05,1,0
5488,4.239445479470305e-05,0,0
5489,4.4881289795739576e-05,0,0
5490,3.389863923075609e-05,0,0
5491,5.6245287851197645e-05,0,0
5492,7.443905633408576e-05,1,1
5493,4.527143755694851e-05,0,0
5494,4.5813761971658096e-05,1,0
5495,3.3683965739328414e-05,0,0
5496,3.901912350556813e-05,0,0
5497,2.7333559046383016e-05,0,0
5498,2.780733848339878e-05,0,0
5499,3.5241548175690696e-05,0,0
5500,6.050423689885065e-05,1,0
5501,5.879345553694293e-05,1,0
5502,7.255814125528559e-05,1,1
5503,6.136317824712023e-05,1,0
5504,3.795728844124824e-05,0,0
5505,4.670889029512182e-05,0,0
5506,7.530786388088018e-05,1,1
5507,4.826199074159376e-05,1,0
5508,7.405711949104443e-05,1,1
5509,7.515653123846278e-05,1,1
5510,4.415533840074204e-05,0,0
5511,4.6353903599083424e-05,0,0
5512,3.062567702727392e-05,0,0
5513,3.8267542549874634e-05,0,0
5514,3.639443821157329e-05,1,0
5515,3.825019666692242e-05,0,0
5516,4.9909162044059485e-05,0,0
5517,3.4107881219824776e-05,0,0
5518,4.5838794903829694e-05,0,0
5519,4.458304465515539e-05,0,0
5520,3.908015787601471e-05,0,0
5521,3.863937308778986e-05,0,0
5522,6.860696885269135e-05,1,1
5523,2.853583100659307e-05,0,0
5524,3.210762224625796e-05,0,0
5525,5.806501576444134e-05,1,0
5526,7.485457172151655e-05,1,1
5527,7.927783735794947e-05,1,1
5528,3.7484875065274537e-05,0,0
5529,5.423963739303872e-05,1,0
5530,7.929948333185166e-05,1,1
5531,3.580754855647683e-05,0,0
5532,5.0739108701236546e-05,0,0
5533,2.626182686071843e-05,0,0
5534,3.8266163755906746e-05,0,0
5535,3.1942687201080844e-05,0,0
5536,3.433435267652385e-05,0,0
5537,3.0607312510255724e-05,0,0
5538,5.100942144053988e-05,0,0
5539,3.0439092370215803e-05,0,0
5540,3.561821722541936e-05,0,0
5541,2.5155188268399797e-05,0,0
5542,3.545729487086646e-05,0,0
5543,4.1209197661373764e-05,0,0
5544,7.206009468063712e-05,1,1
5545,6.485410267487168e-05,1,1
5546,4.440187331056222e-05,0,0
5547,4.352768883109093e-05,0,0
5548,3.6234501749277115e-05,0,0
5549,5.4726107919123024e-05,0,0
5550,8.232079562731087e-05,1,1
5551,5.3176590881776065e-05,0,0
5552,2.482479249010794e-05,0,0
5553,2.3932450858410448e-05,0,0
5554,2.3628985218238086e-05,0,0
5555,3.1360817956738174e-05,0,0
5556,4.6587869292125106e-05,0,0
5557,3.636923065641895e-05,0,0
5558,4.092008384759538e-05,0,0
5559,8.165066537912935e-05,1,1
5560,2.982085970870685e-05,0,0
5561,4.325947884353809e-05,0,0
5562,6.277416105149314e-05,1,0
5563,2.806608608807437e-05,0,0
5564,4.805266507901251e-05,0,0
5565,3.1681571272201836e-05,0,0
5566,3.170221680193208e-05,0,0
5567,7.497329352190718e-05,1,1
5568,4.2180072341579944e-05,0,0
5569,6.928748916834593e-05,1,1
5570,5.529799818759784e-05,1,0
5571,4.1298550058854744e-05,0,0
5572,3.278163421782665e-05,0,0
5573,3.699887020047754e-05,0,0
5574,7.831939001334831e-05,1,1
5575,3.446327900746837e-05,0,0
5576,3.833196751656942e-05,0,0
5577,3.788551111938432e-05,0,0
5578,3.9950802602106705e-05,0,0
5579,4.101211015949957e-05,1,0
5580,2.5499968614894897e-05,0,0
5581,2.4149951059371233e-05,0,0
5582,6.422861770261079e-05,1,0
5583,3.197919431841001e-05,0,0
5584,4.366468783700839e-05,0,0
5585,4.2850151658058167e-05,0,0
5586,2.490432780177798e-05,0,0
5587,3.529211608110927e-05,0,0
5588,4.471430293051526e-05,0,0
5589,3.668106728582643e-05,0,0
5590,2.523950934119057e-05,0,0
5591,4.5156528358347714e-05,0,0
5592,3.65926644008141e-05,0,0
5593,6.904330075485632e-05,1,1
5594,3.326807200210169e-05,0,0
5595,3.7430174415931106e-05,0,0
5596,8.243012416642159e-05,1,1
5597,2.654586569406092e-05,0,0
5598,3.900648152921349e-05,0,0
5599,4.0477258153259754e-05,0,0
5600,4.630160401575267e-05,0,0
5601,3.357861714903265e-05,0,0
5602,8.621386950835586e-05,1,1
5603,3.8902198866708204e-05,0,0
5604,4.529293073574081e-05,0,0
5605,3.693599865073338e-05,0,0
5606,2.8695230867015198e-05,0,0
5607,2.507936369511299e-05,0,0
5608,6.143839709693566e-05,1,0
5609,3.374897642061114e-05,0,0
5610,2.3266278731171042e-05,0,0
5611,3.7322148273233324e-05,0,0
5612,2.579626379883848e-05,0,0
5613,7.380100578302518e-05,0,1
5614,2.4863320504664443e-05,0,0
5615,3.7508194509427994e-05,0,0
5616,6.377882527885959e-05,1,0
5617,4.6865370677551255e-05,1,0
5618,3.171169009874575e-05,0,0
5619,3.3996075217146426e-05,0,0
5620,7.76813249103725e-05,1,1
5621,5.646975478157401e-05,1,0
5622,4.01349643652793e-05,1,0
5623,3.154231671942398e-05,0,0
5624,4.4171218178234994e-05,1,0
5625,5.2548552048392594e-05,0,0
5626,6.13376178080216e-05,0,0
5627,4.99040397698991e-05,0,0
5628,5.557617623708211e-05,1,0
5629,7.350137457251549e-05,1,1
5630,5.349311322788708e-05,1,0
5631,2.6957648515235633e-05,0,0
5632,2.573780329839792e-05,0,0
5633,2.8295995434746146e-05,0,0
5634,2.7894831873709336e-05,0,0
5635,2.712383502512239e-05,0,0
5636,4.0368129702983424e-05,0,0
5637,2.940086051239632e-05,0,0
5638,4.053587690577842e-05,0,0
5639,2.3744592908769846e-05,0,0
5640,7.528795686084777e-05,1,1
5641,6.107114313635975e-05,0,0
5642,5.8131110563408583e-05,1,0
5643,4.8393947508884594e-05,0,0
5644,2.473574386385735e-05,0,0
5645,3.606698373914696e-05,0,0
5646,3.197142359567806e-05,0,0
5647,7.088787970133126e-05,1,1
5648,5.7053632190218195e-05,1,0
5649,5.564965249504894e-05,1,0
5650,6.837284308858216e-05,1,1
5651,5.081816925667226e-05,0,0
5652,4.403355342219584e-05,1,0
5653,2.7561311071622185e-05,0,0
5654,5.771838914370164e-05,1,0
5655,3.037455098819919e-05,0,0
5656,3.841860961983912e-05,1,0
5657,2.828772267093882e-05,0,0
5658,5.457382576423697e-05,1,0
5659,9.779223910300061e-05,1,1
5660,5.193432298256084e-05,1,0
5661,4.2437604861333966e-05,0,0
5662,4.179097231826745e-05,0,0
5663,4.709940913016908e-05,1,0
5664,4.094322139280848e-05,0,0
5665,4.1592524212319404e-05,1,0
5666,5.065152799943462e-05,0,0
5667,3.2319207093678415e-05,0,0
5668,4.594484926201403e-05,0,0
5669,4.3051750253653154e-05,0,0
5670,3.793534779106267e-05,0,0
5671,2.467988815624267e-05,0,0
5672,6.322337139863521e-05,1,0
5673,3.688281503855251e-05,0,0
5674,3.6819299566559494e-05,0,0
5675,3.888579522026703e-05,0,0
5676,2.8657810617005453e-05,0,0
5677,9.588274406269193e-05,1,1
5678,4.4202526623848826e-05,0,0
5679,3.438567364355549e-05,0,0
5680,7.925377576611936e-05,1,1
5681,3.2331965485354885e-05,0,0
5682,3.815277887042612e-05,0,0
5683,2.7472056899568997e-05,0,0
5684,3.032571476069279e-05,0,0
5685,3.552137059159577e-05,0,0
5686,6.513966218335554e-05,1,1
5687,3.994240250904113e-05,0,0
5688,2.5926899979822338e-05,0,0
5689,3.441987428232096e-05,0,0
5690,6.352696073008701e-05,1,0
5691,8.944251749198884e-05,1,1
5692,6.094201671658084e-05,1,0
5693,2.8601854864973575e-05,0,0
5694,2.324166416656226e-05,0,0
5695,4.745015758089721e-05,0,0
5696,6.773544009774923e-05,1,1
5697,3.251591988373548e-05,0,0
5698,6.890688382554799e-05,1,1
5699,5.896744187339209e-05,1,0
5700,4.107975837541744e-05,0,0
5701,2.7302497983328067e-05,0,0
5702,3.231945083825849e-05,0,0
5703,3.7076380976941437e-05,0,0
5704,3.857022966258228e-05,0,0
5705,3.833061782643199e-05,0,0
5706,3.4118515031877905e-05,0,0
5707,3.368467150721699e-05,0,0
5708,4.776372225023806e-05,0,0
5709,2.9283188268891536e-05,0,0
5710,5.8705347328213975e-05,1,0
5711,4.659585465560667e-05,0,0
5712,4.967491258867085e-05,0,0
5713,4.974437615601346e-05,0,0
5714,5.8382280258229e-05,1,0
5715,8.038136002141982e-05,1,1
5716,4.7568137233611196e-05,1,0
5717,3.516063588904217e-05,0,0
5718,3.724048292497173e-05,0,0
5719,5.039194002165459e-05,0,0
5720,4.677532706409693e-05,0,0
5721,5.276137380860746e-05,1,0
5722,5.5205302487593144e-05,0,0
5723,2.5742678189999424e-05,0,0
5724,3.400656714802608e-05,0,0
5725,4.8610338126309216e-05,0,0
5726,2.5844332412816584e-05,0,0
5727,3.20197141263634e-05,0,0
5728,4.8618909204378724e-05,0,0
5729,5.645915734930895e-05,1,0
5730,3.7450088711921126e-05,0,0
5731,3.80645360564813e-05,0,0
5732,8.761719800531864e-05,1,1
5733,4.346619243733585e-05,0,0
5734,5.5175391025841236e-05,0,0
5735,3.6460052797337994e-05,0,0
5736,4.9293357733404264e-05,0,0
5737,3.626796751632355e-05,0,0
5738,6.755677168257535e-05,1,1
5739,6.847886834293604e-05,1,1
5740,2.341913932468742e-05,0,0
5741,2.8994340027566068e-05,0,0
5742,3.604513403843157e-05,1,0
5743,7.733813254162669e-05,1,1
5744,4.362630352261476e-05,0,0
5745,4.788922888110392e-05,0,0
5746,6.599098560400307e-05,1,1
5747,7.902417564764619e-05,1,1
5748,3.2597694371361285e-05,0,0
5749,2.3444925318472087e-05,0,0
5750,2.65086109720869e-05,0,0
5751,7.906512473709881e-05,1,1
5752,4.252794315107167e-05,0,0
5753,6.0652375395875424e-05,1,0
5754,4.676825483329594e-05,0,0
5755,2.5103636289713904e-05,0,0
5756,4.613785131368786e-05,0,0
5757,3.503766129142605e-05,0,0
5758,6.654798198724166e-05,1,1
5759,3.020818803634029e-05,0,0
5760,2.9190454370109364e-05,0,0
5761,5.426257484941743e-05,1,0
5762,2.977187068609055e-05,0,0
5763,4.6820827265037224e-05,1,0
5764,4.667376560973935e-05,0,0
5765,3.387686956557445e-05,0,0
5766,2.8891285182908177e-05,0,0
5767,2.9332197300391272e-05,0,0
5768,3.355671287863515e-05,0,0
5769,3.174916128045879e-05,0,0
5770,5.011577013647184e-05,1,0
5771,9.27118380786851e-05,1,1
5772,3.26727531501092e-05,0,0
5773,4.49302424385678e-05,0,0
5774,5.75729354750365e-05,0,0
5775,8.536253881175071e-05,1,1
5776,7.36943693482317e-05,1,1
5777,7.905100210336968e-05,1,1
5778,3.138236570521258e-05,0,0
5779,2.9997419915162027e-05,0,0
5780,2.788861092994921e-05,0,0
5781,4.15715403505601e-05,0,0
5782,4.775645356858149e-05,0,0
5783,5.261449405224994e-05,1,0
5784,4.538957728073001e-05,0,0
5785,4.481058567762375e-05,0,0
5786,7.797226135153323e-05,1,1
5787,3.416899926378392e-05,0,0
5788,3.1074709113454446e-05,0,0
5789,4.242319118930027e-05,1,0
5790,4.16465918533504e-05,0,0
5791,2.4038759875111282e-05,0,0
5792,4.345588604337536e-05,0,0
5793,2.7340909582562745e-05,0,0
5794,5.8568162785377353e-05,0,0
5795,2.8818758437409997e-05,0,0
5796,5.314414738677442e-05,0,0
5797,2.760908319032751e-05,0,0
5798,5.6889664847403765e-05,1,0
5799,3.211350122001022e-05,0,0
5800,4.5585722546093166e-05,0,0
5801,4.524570977082476e-05,0,0
5802,5.4309079132508487e-05,1,0
5803,6.270717130973935e-05,0,0
5804,4.689495835918933e-05,0,0
5805,5.625191988656297e-05,1,0
5806,3.99364362237975e-05,0,0
5807,7.187604205682874e-05,1,1
5808,3.255379851907492e-05,0,0
5809,4.4572905608220026e-05,0,0
5810,6.887817289680243e-05,1,1
5811,9.671953012002632e-05,1,1
5812,2.7013535145670176e-05,0,0
5813,7.546547567471862e-05,1,1
5814,2.773100095510017e-05,0,0
5815,3.305311838630587e-05,0,0
5816,5.6282202422153205e-05,1,0
5817,4.1344195778947324e-05,0,0
5818,3.2656298571964726e-05,0,0
5819,2.928201502072625e-05,0,0
5820,3.7719808460678905e-05,0,0
5821,3.923217082046904e-05,0,0
5822,5.7843088143272325e-05,0,0
5823,3.334423672640696e-05,0,0
5824,3.613764783949591e-05,1,0
5825,3.518938319757581e-05,0,0
5826,7.741048466414213e-05,1,1
5827,5.603193858405575e-05,0,0
5828,2.2021817130735144e-05,0,0
5829,5.710027107852511e-05,1,0
5830,4.960689693689346e-05,1,0
5831,3.528464731061831e-05,0,0
5832,4.571286262944341e-05,1,0
5833,5.055589281255379e-05,1,0
5834,7.068073318805546e-05,1,1
5835,4.746769991470501e-05,0,0
5836,6.413630035240203e-05,1,0
5837,2.5125546017079614e-05,0,0
5838,3.0045197490835562e-05,0,0
5839,4.6820350689813495e-05,0,0
5840,3.3180978789459914e-05,0,0
5841,7.954107422847301e-05,1,1
5842,7.06793725839816e-05,1,1
5843,3.120662222499959e-05,0,0
5844,4.009018448414281e-05,0,0
5845,3.828642002190463e-05,0,0
5846,2.8772567020496354e-05,0,0
5847,1.9661238184198737e-05,0,0
5848,5.9369711379986256e-05,0,0
5849,4.70771556138061e-05,1,0
5850,4.28232888225466e-05,0,0
5851,7.70029000705108e-05,1,1
5852,3.388843106222339e-05,0,0
5853,3.4100277844117954e-05,0,0
5854,2.8732534701703116e-05,0,0
5855,5.866615902050398e-05,1,0
5856,5.65528534934856e-05,1,0
5857,2.3178296032710932e-05,0,0
5858,3.991500489064492e-05,0,0
5859,4.066531255375594e-05,0,0
5860,4.869090480497107e-05,0,0
5861,3.693654070957564e-05,0,0
5862,3.097289663855918e-05,0,0
5863,6.28218476776965e-05,1,0
5864,6.325231515802443e-05,1,0
5865,3.293674672022462e-05,0,0
5866,7.248803012771532e-05,1,1
5867,5.441726170829497e-05,0,0
5868,6.002762165735476e-05,1,0
5869,3.684164767037146e-05,0,0
5870,3.636226392700337e-05,0,0
5871,4.856624218518846e-05,0,0
5872,4.660858758143149e-05,0,0
5873,2.478703208907973e-05,0,0
5874,2.9474565963028e-05,0,0
5875,4.09554413636215e-05,0,0
5876,3.331640982651152e-05,0,0
5877,6.147225940367207e-05,1,0
5878,6.311214383458719e-05,1,0
5879,4.974140756530687e-05,1,0
5880,3.213101444998756e-05,0,0
5881,2.6463092581252567e-05,0,0
5882,0.00010821813339134678,1,1
5883,4.1180763219017535e-05,0,0
5884,4.401881597004831e-05,1,0
5885,4.320671359892003e-05,0,0
5886,2.5491199266980402e-05,0,0
5887,4.0245002310257405e-05,0,0
5888,3.4545384551165625e-05,0,0
5889,3.603248842409812e-05,0,0
5890,4.527874989435077e-05,0,0
5891,7.639738760190085e-05,1,1
5892,3.302164259366691e-05,0,0
5893,3.7548197724390775e-05,0,0
5894,2.6333573259762488e-05,0,0
5895,3.3392305340385064e-05,0,0
5896,6.050967931514606e-05,1,0
5897,5.986279575154185e-05,0,0
5898,3.5388744436204433e-05,0,0
5899,4.0196828194893897e-05,0,0
5900,5.67949864489492e-05,1,0
5901,3.4584976674523205e-05,0,0
5902,4.203599746688269e-05,0,0
5903,2.5602181267458946e-05,0,0
5904,5.864907871000469e-05,0,0
5905,3.8315825804602355e-05,0,0
5906,4.244195588398725e-05,0,0
5907,3.811867645708844e-05,0,0
5908,3.6870445910608396e-05,0,0
5909,9.877697448246181e-05,0,1
5910,3.453170938882977e-05,0,0
5911,3.33212738041766e-05,0,0
5912,4.7490357246715575e-05,0,0
5913,3.129569813609123e-05,0,0
5914,4.43766730313655e-05,0,0
5915,4.3575499148573726e-05,0,0
5916,3.880038275383413e-05,0,0
5917,6.65857587591745e-05,1,1
5918,4.8132722440641373e-05,0,0
5919,3.203164669685066e-05,0,0
5920,4.17876108258497e-05,0,0
5921,2.7592614060267806e-05,0,0
5922,3.7447785871336237e-05,0,0
5923,2.5533619918860495e-05,0,0
5924,4.541495582088828e-05,0,0
5925,6.767819286324084e-05,1,1
5926,2.7684742235578597e-05,0,0
5927,3.219283462385647e-05,0,0
5928,2.4513985408702865e-05,0,0
5929,3.697103966260329e-05,0,0
5930,4.927492045680992e-05,0,0
5931,3.7391808291431516e-05,0,0
5932,3.076070424867794e-05,0,0
5933,3.681264570332132e-05,0,0
5934,4.9995836889138445e-05,0,0
5935,6.776042573619634e-05,1,1
5936,4.266507312422618e-05,0,0
5937,7.084892422426492e-05,1,1
5938,3.274710616096854e-05,0,0
5939,3.1935705919750035e-05,0,0
5940,3.599736373871565e-05,0,0
5941,6.171493441797793e-05,1,0
5942,7.859832840040326e-05,1,1
5943,6.207163824001327e-05,1,0
5944,3.802387072937563e-05,0,0
5945,3.9331356674665585e-05,0,0
5946,4.279367203707807e-05,0,0
5947,7.796927820891142e-05,1,1
5948,3.922935502487235e-05,0,0
5949,6.562557246070355e-05,1,1
5950,3.608880069805309e-05,0,0
5951,8.123370207613334e-05,1,1
5952,4.7656441893195733e-05,0,0
5953,3.1050843972479925e-05,0,0
5954,6.968736124690622e-05,1,1
5955,5.906302249059081e-05,0,0
5956,5.1148606871720403e-05,0,0
5957,2.9761893529212102e-05,0,0
5958,3.360726987011731e-05,0,0
5959,2.3630724172107875e-05,0,0
5960,3.226057015126571e-05,0,0
5961,4.433538924786262e-05,0,0
5962,5.317145405570045e-05,0,0
5963,4.4257856643525884e-05,0,0
5964,4.183461351203732e-05,0,0
5965,4.076162804267369e-05,0,0
5966,2.8041715268045664e-05,0,0
5967,8.704975334694609e-05,1,1
5968,2.767053956631571e-05,0,0
5969,3.889246363542043e-05,0,0
5970,4.048479604534805e-05,1,0
5971,2.1251100406516343e-05,0,0
5972,2.648047484399285e-05,0,0
5973,2.5243276468245313e-05,0,0
5974,6.148040847619995e-05,1,0
5975,2.9986416848259978e-05,0,0
5976,4.6860477596055716e-05,1,0
5977,2.7122405299451202e-05,0,0
5978,2.4878674594219774e-05,0,0
5979,4.1251565562561154e-05,0,0
5980,5.138759661349468e-05,0,0
5981,4.645174340112135e-05,1,0
5982,4.545736010186374e-05,1,0
5983,5.5170989071484655e-05,1,0
5984,3.0920786230126396e-05,0,0
5985,5.827671702718362e-05,1,0
5986,3.4775039239320904e-05,0,0
5987,5.3540701628662646e-05,1,0
5988,4.75565975648351e-05,1,0
5989,4.6630011638626456e-05,0,0
5990,6.526369543280452e-05,1,1
5991,3.966531221522018e-05,0,0
5992,3.1093488360056654e-05,0,0
5993,7.162119436543435e-05,1,1
5994,2.8667671358562075e-05,0,0
5995,2.402300015091896e-05,0,0
5996,3.46299129887484e-05,0,0
5997,6.396920798579231e-05,1,0
5998,6.207117985468358e-05,1,0
5999,6.207019032444805e-05,1,0
6000,1.8412776626064442e-05,0,0
6001,7.385718345176429e-05,1,1
6002,2.802420021907892e-05,0,0
6003,2.5207851649611257e-05,0,0
6004,2.6816953322850168e-05,0,0
6005,2.4138744265655987e-05,0,0
6006,4.522327799350023e-05,0,0
6007,3.98163465433754e-05,0,0
6008,3.040166302525904e-05,0,0
6009,5.1026290748268366e-05,0,0
6010,3.693109829328023e-05,0,0
6011,2.708198553591501e-05,0,0
6012,6.439117714762688e-05,1,1
6013,5.0334241677774116e-05,0,0
6014,4.145086859352887e-05,0,0
6015,4.155868009547703e-05,0,0
6016,2.0817364202230237e-05,0,0
6017,3.767349335248582e-05,0,0
6018,0.0001065432297764346,1,1
6019,4.264257586328313e-05,0,0
6020,3.982798443757929e-05,0,0
6021,6.233045132830739e-05,1,0
6022,5.27570336998906e-05,1,0
6023,6.116634904174134e-05,0,0
6024,3.919820301234722e-05,0,0
6025,2.7867810786119662e-05,0,0
6026,3.4378514101263136e-05,0,0
6027,4.096142583875917e-05,0,0
6028,2.6437663109390996e-05,0,0
6029,4.175295907771215e-05,0,0
6030,5.239971142145805e-05,1,0
6031,6.000765642966144e-05,1,0
6032,3.394742452655919e-05,0,0
6033,5.532649083761498e-05,0,0
6034,2.9908303986303508e-05,0,0
6035,6.755763024557382e-05,1,1
6036,3.923264011973515e-05,0,0
6037,3.587281389627606e-05,0,0
6038,3.5818138712784275e-05,0,0
6039,8.610675286035985e-05,1,1
6040,3.0709372367709875e-05,0,0
6041,7.008815737208351e-05,1,1
6042,4.9346155719831586e-05,0,0
6043,2.1234654923318885e-05,0,0
6044,3.476993151707575e-05,0,0
6045,1.9654742573038675e-05,0,0
6046,4.0008068026509136e-05,0,0
6047,3.0443477953667752e-05,0,0
6048,3.723471309058368e-05,0,0
6049,3.82528523914516e-05,0,0
6050,3.711574390763417e-05,0,0
6051,3.226914850529283e-05,0,0
6052,3.940228998544626e-05,0,0
6053,3.2635984098305926e-05,0,0
6054,3.2274878321914e-05,0,0
6055,3.483668479020707e-05,0,0
6056,5.54565922357142e-05,1,0
6057,5.744119334849529e-05,0,0
6058,2.9088032533763908e-05,0,0
6059,2.653093179105781e-05,0,0
6060,4.98259614687413e-05,0,0
6061,6.68485154164955e-05,1,1
6062,3.957973967771977e-05,0,0
6063,4.743992758449167e-05,0,0
6064,5.0106340495403856e-05,1,0
6065,8.114178490359336e-05,1,1
6066,2.624120497785043e-05,0,0
6067,3.856858893414028e-05,0,0
6068,5.752786455559544e-05,1,0
6069,5.9111753216711804e-05,1,0
6070,5.956910172244534e-05,1,0
6071,8.994177915155888e-05,0,1
6072,4.882450957666151e-05,0,0
6073,4.451333006727509e-05,0,0
6074,5.0936389015987515e-05,0,0
6075,6.358551036100835e-05,1,0
6076,3.7892121326876804e-05,1,0
6077,7.261718565132469e-05,1,1
6078,2.6197038096142933e-05,0,0
6079,5.477936065290123e-05,0,0
6080,7.00070449966006e-05,1,1
6081,4.653441646951251e-05,1,0
6082,4.001278284704313e-05,0,0
6083,5.474250792758539e-05,1,0
6084,4.1477098420728e-05,0,0
6085,2.923246029240545e-05,0,0
6086,2.8062020646757446e-05,0,0
6087,3.8713951653335243e-05,0,0
6088,4.693986556958407e-05,0,0
6089,7.118048961274326e-05,1,1
6090,3.3914904634002596e-05,0,0
6091,3.5144017601851374e-05,0,0
6092,6.300068343989551e-05,1,0
6093,2.9948290830361657e-05,0,0
6094,3.5492405004333705e-05,0,0
6095,7.146558345993981e-05,1,1
6096,3.90797431464307e-05,0,0
6097,3.184139495715499e-05,0,0
6098,5.045315992902033e-05,1,0
6099,4.386427463032305e-05,0,0
6100,3.9948525227373466e-05,0,0
6101,4.969168367097154e-05,0,0
6102,4.062865627929568e-05,0,0
6103,2.8883379854960367e-05,0,0
6104,2.9658214771188796e-05,0,0
6105,4.044437810080126e-05,0,0
6106,3.471472882665694e-05,0,0
6107,5.442152178147808e-05,0,0
6108,4.3000574805773795e-05,0,0
6109,3.833273513009772e-05,0,0
6110,6.0896862123627216e-05,1,0
6111,3.0516712286043912e-05,0,0
6112,3.652703162515536e-05,0,0
6113,4.522310337051749e-05,0,0
6114,6.567584932781756e-05,1,1
6115,2.688082713575568e-05,0,0
6116,7.109701982699335e-05,0,1
6117,4.603042179951444e-05,0,0
6118,4.4946875277673826e-05,0,0
6119,2.542295078455936e-05,0,0
6120,2.6993604478775524e-05,0,0
6121,6.784681318094954e-05,1,1
6122,4.8926092858891934e-05,0,0
6123,4.577611980494112e-05,0,0
6124,5.0690810894593596e-05,1,0
6125,3.742752960533835e-05,0,0
6126,4.296876068110578e-05,0,0
6127,3.933912012143992e-05,0,0
6128,3.981173358624801e-05,0,0
6129,7.056562753859907e-05,1,1
6130,5.3295440011424944e-05,0,0
6131,2.6814654120244086e-05,0,0
6132,6.478212890215218e-05,1,1
6133,4.567726136883721e-05,0,0
6134,2.2098796762293205e-05,0,0
6135,5.7905384892364964e-05,1,0
6136,3.3788026485126466e-05,0,0
6137,6.275158375501633e-05,1,0
6138,6.0466540162451565e-05,0,0
6139,5.4257092415355146e-05,0,0
6140,4.438590258359909e-05,0,0
6141,6.121026672190055e-05,0,0
6142,6.0287537053227425e-05,1,0
6143,6.287323049036786e-05,0,0
6144,6.22656662017107e-05,1,0
6145,3.7400841392809525e-05,0,0
6146,6.161880446597934e-05,0,0
6147,3.759061291930266e-05,0,0
6148,2.829033837770112e-05,0,0
6149,4.8853689804673195e-05,0,0
6150,5.695665822713636e-05,1,0
6151,4.423566861078143e-05,0,0
6152,3.802056016866118e-05,0,0
6153,7.142655522329733e-05,1,1
6154,2.4181403205147944e-05,0,0
6155,6.755891081411391e-05,1,1
6156,4.8527504986850545e-05,0,0
6157,8.506036101607606e-05,1,1
6158,2.5670105969766155e-05,0,0
6159,2.6445090043125674e-05,0,0
6160,4.6223321987781674e-05,0,0
6161,4.748374340124428e-05,1,0
6162,3.098419983871281e-05,0,0
6163,5.998040069243871e-05,0,0
6164,5.859890370629728e-05,0,0
6165,5.525665983441286e-05,1,0
6166,3.954039857489988e-05,0,0
6167,3.12288393615745e-05,0,0
6168,3.0218585379770957e-05,0,0
6169,4.819272362510674e-05,0,0
6170,3.762115375138819e-05,0,0
6171,2.6994599465979263e-05,0,0
6172,4.0567585529061034e-05,0,0
